sku_id,sku_code,main_design,wire_size,dimensions,design_type,line,cut,karat,color,price,image_filename,
5876,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,10KT,WG,411,BALL5876,
5877,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,10KT,YG,369,BALL5877,
5878,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,14KT,RG,797,BALL5878,
5879,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,14KT,WG,120,BALL5879,
5880,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,14KT,YG,938,BALL5880,
5881,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,18KT,RG,963,BALL5881,
5882,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,18KT,WG,159,BALL5882,
5883,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,18KT,YG,307,BALL5883,
5884,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,20KT,YG,358,BALL5884,
5885,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,21KT,YG,555,BALL5885,
5886,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,22KT,YG,110,BALL5886,
5887,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,9KT,RG,362,BALL5887,
5888,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,9KT,WG,642,BALL5888,
5889,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line,Moon Cut,9KT,YG,170,BALL5889,
5890,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,10KT,RG,463,BALL5890,
5891,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,10KT,WG,945,BALL5891,
5892,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,10KT,YG,530,BALL5892,
5893,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,14KT,RG,547,BALL5893,
5894,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,14KT,WG,674,BALL5894,
5895,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,14KT,YG,257,BALL5895,
5896,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,18KT,RG,462,BALL5896,
5897,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,18KT,WG,885,BALL5897,
5898,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,18KT,YG,621,BALL5898,
5899,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,20KT,YG,138,BALL5899,
5900,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,21KT,YG,945,BALL5900,
5901,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,22KT,YG,509,BALL5901,
5902,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,9KT,RG,962,BALL5902,
5903,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,9KT,WG,204,BALL5903,
5904,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-2Line..-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,2Line..,Moon Cut,9KT,YG,985,BALL5904,
5905,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,10KT,RG,911,BALL5905,
5906,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,10KT,WG,510,BALL5906,
5907,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,10KT,YG,528,BALL5907,
5908,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,14KT,RG,218,BALL5908,
5909,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,14KT,WG,513,BALL5909,
5910,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,14KT,YG,497,BALL5910,
5911,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,18KT,RG,230,BALL5911,
5912,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,18KT,WG,977,BALL5912,
5913,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,18KT,YG,465,BALL5913,
5914,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,20KT,YG,458,BALL5914,
5915,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,21KT,YG,130,BALL5915,
5916,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,22KT,YG,128,BALL5916,
5917,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,9KT,RG,357,BALL5917,
5918,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,9KT,WG,257,BALL5918,
5919,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-3Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,3Line,Moon Cut,9KT,YG,389,BALL5919,
5920,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,10KT,RG,551,BALL5920,
5921,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,10KT,WG,413,BALL5921,
5922,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,10KT,YG,355,BALL5922,
5923,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,14KT,RG,211,BALL5923,
5924,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,14KT,WG,688,BALL5924,
5925,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,14KT,YG,214,BALL5925,
5926,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,18KT,RG,815,BALL5926,
5927,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,18KT,WG,942,BALL5927,
5928,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,18KT,YG,968,BALL5928,
5929,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,20KT,YG,478,BALL5929,
5930,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,21KT,YG,838,BALL5930,
5931,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,22KT,YG,399,BALL5931,
5932,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,9KT,RG,151,BALL5932,
5933,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,9KT,WG,840,BALL5933,
5934,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-4Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,4Line,Moon Cut,9KT,YG,284,BALL5934,
5935,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,10KT,RG,828,BALL5935,
5936,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,10KT,WG,703,BALL5936,
5937,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,10KT,YG,837,BALL5937,
5938,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,14KT,RG,620,BALL5938,
5939,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,14KT,WG,405,BALL5939,
5940,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,14KT,YG,762,BALL5940,
5941,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,18KT,RG,167,BALL5941,
5942,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,18KT,WG,435,BALL5942,
5943,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,18KT,YG,627,BALL5943,
5944,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,20KT,YG,815,BALL5944,
5945,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,21KT,YG,416,BALL5945,
5946,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,22KT,YG,761,BALL5946,
5947,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,9KT,RG,732,BALL5947,
5948,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,9KT,WG,343,BALL5948,
5949,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-5Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,5Line,Moon Cut,9KT,YG,797,BALL5949,
5950,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,10KT,RG,369,BALL5950,
5951,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,10KT,WG,539,BALL5951,
5952,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,10KT,YG,879,BALL5952,
5953,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,14KT,RG,493,BALL5953,
5954,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,14KT,WG,294,BALL5954,
5955,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,14KT,YG,956,BALL5955,
5956,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,18KT,RG,994,BALL5956,
5957,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,18KT,WG,328,BALL5957,
5958,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,18KT,YG,330,BALL5958,
5959,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,20KT,YG,303,BALL5959,
5960,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,21KT,YG,671,BALL5960,
5961,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,22KT,YG,860,BALL5961,
5962,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,9KT,RG,839,BALL5962,
5963,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,9KT,WG,839,BALL5963,
5964,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-6Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,6Line,Moon Cut,9KT,YG,136,BALL5964,
5965,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,10KT,RG,700,BALL5965,
5966,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,10KT,WG,753,BALL5966,
5967,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,10KT,YG,957,BALL5967,
5968,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,14KT,RG,648,BALL5968,
5969,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,14KT,WG,941,BALL5969,
5970,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,14KT,YG,617,BALL5970,
5971,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,18KT,RG,459,BALL5971,
5972,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,18KT,WG,768,BALL5972,
5973,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,18KT,YG,278,BALL5973,
5974,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,20KT,YG,524,BALL5974,
5975,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,21KT,YG,976,BALL5975,
5976,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,22KT,YG,363,BALL5976,
5977,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,9KT,RG,460,BALL5977,
5978,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,9KT,WG,300,BALL5978,
5979,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-7Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,7Line,Moon Cut,9KT,YG,618,BALL5979,
5980,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,10KT,RG,989,BALL5980,
5981,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,10KT,WG,488,BALL5981,
5982,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,10KT,YG,679,BALL5982,
5983,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,14KT,RG,359,BALL5983,
5984,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,14KT,WG,347,BALL5984,
5985,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-14KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,14KT,YG,170,BALL5985,
5986,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-18KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,18KT,RG,885,BALL5986,
5987,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-18KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,18KT,WG,140,BALL5987,
5988,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-18KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,18KT,YG,865,BALL5988,
5989,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-20KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,20KT,YG,299,BALL5989,
5990,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-21KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,21KT,YG,546,BALL5990,
5991,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-22KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,22KT,YG,474,BALL5991,
5992,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-9KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,9KT,RG,454,BALL5992,
5993,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-9KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,9KT,WG,240,BALL5993,
5994,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-8Line-Moon Cut-9KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,8Line,Moon Cut,9KT,YG,557,BALL5994,
5995,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-9line-Moon Cut-10KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,9line,Moon Cut,10KT,RG,885,BALL5995,
5996,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-9line-Moon Cut-10KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,9line,Moon Cut,10KT,WG,985,BALL5996,
5997,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-9line-Moon Cut-10KT-YG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,9line,Moon Cut,10KT,YG,226,BALL5997,
5998,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-9line-Moon Cut-14KT-RG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,9line,Moon Cut,14KT,RG,810,BALL5998,
5999,BALL-0.75mm-2.5mm Capsule Ball-Singapuri Ball-9line-Moon Cut-14KT-WG,BALL,0.75mm,2.5mm Capsule Ball,Singapuri Ball,9line,Moon Cut,14KT,WG,666,BALL5999,
